conv_id,utterance_idx,context,prompt,speaker_idx,utterance,selfeval,tags
hit:5242_conv:10484,2,terrified,i was scared walkin home yesterday,469,That's terrible! Why did you feel scared?,5|5|5_5|5|5,
hit:5242_conv:10484,3,terrified,i was scared walkin home yesterday,238,had to walk home through a wooded area,5|5|5_5|5|5,
hit:5242_conv:10484,4,terrified,i was scared walkin home yesterday,469,Oh no_comma_ I always feel the same way. I usually avoid areas like that.,5|5|5_5|5|5,
hit:5363_conv:10727,1,terrified,I woke up to a loud noise last night. Someone was trying to break in.,243,I woke up to a loud noise last night.,5|5|5_5|5|5,
hit:5363_conv:10727,2,terrified,I woke up to a loud noise last night. Someone was trying to break in.,225,Were you able to find out what it was?,5|5|5_5|5|5,
hit:5363_conv:10727,3,terrified,I woke up to a loud noise last night. Someone was trying to break in.,243,Someone was trying to break in. My heart was racing and I was panicking. ,5|5|5_5|5|5,
hit:5363_conv:10727,4,terrified,I woke up to a loud noise last night. Someone was trying to break in.,225,Be safe_comma_ they may come back.,5|5|5_5|5|5,
hit:5377_conv:10754,1,terrified,I hate flying.,220,I hate flying. Something bad is going to happen_comma_ I feel it. I don't want to get on this flight.,5|5|5_5|5|5,
hit:5377_conv:10754,2,terrified,I hate flying.,43,oh no_comma_ why do you think like that.. All should be good,5|5|5_5|5|5,
hit:5377_conv:10754,3,terrified,I hate flying.,220,Because_comma_ plane crashes are awful!,5|5|5_5|5|5,
hit:5377_conv:10754,4,terrified,I hate flying.,43,ah ok. If intuition tells not to fly. Lets not take chance. you should skip the flight,5|5|5_5|5|5,
hit:5459_conv:10918,1,terrified,I went parachuting and had to use my secondary chute due to a malfunction.,286,I went parachuting and had to pull my secondary parachute due to a malfunction in the first. I was FREAKING out.,5|5|5_5|5|5,
hit:5459_conv:10918,2,terrified,I went parachuting and had to use my secondary chute due to a malfunction.,26,That would be so scary! Did it work on the first try?,5|5|5_5|5|5,
hit:5459_conv:10918,3,terrified,I went parachuting and had to use my secondary chute due to a malfunction.,286,"It did! That's the first thing that came to mind right before pulling it; ""PLEASE let this one work!"".",5|5|5_5|5|5,
hit:5459_conv:10918,4,terrified,I went parachuting and had to use my secondary chute due to a malfunction.,26,I can't imagine. Are you planning on going parachuting again? ,5|5|5_5|5|5,
hit:5459_conv:10918,5,terrified,I went parachuting and had to use my secondary chute due to a malfunction.,286,I think I will_comma_ but it'll be a while before I do!,5|5|5_5|5|5,
hit:5791_conv:11582,1,terrified,I felt bad when I saw a guy holding a jack knife ,329,I went to have fun in a club,5|5|5_5|5|5,
hit:5791_conv:11582,2,terrified,I felt bad when I saw a guy holding a jack knife ,514,how did that go? did you have fun?,5|5|5_5|5|5,
hit:5791_conv:11582,3,terrified,I felt bad when I saw a guy holding a jack knife ,329,I was having fun. I saw a girl that I liked but her boyfriend was somewhere around the corner,5|5|5_5|5|5,
hit:5791_conv:11582,4,terrified,I felt bad when I saw a guy holding a jack knife ,514,did he start anything?,5|5|5_5|5|5,
hit:5791_conv:11582,5,terrified,I felt bad when I saw a guy holding a jack knife ,329,He wanted ti fight me but he was quickly stopped ,5|5|5_5|5|5,
hit:5908_conv:11817,1,terrified,Yesterday_comma_ two gangs were fighting just in front of my home. It is a very scary situtation.,7,Yesterday_comma_ two gangs were fighting just in front of my home. It is a very scary situtation.,5|5|5_4|5|4,
hit:5908_conv:11817,2,terrified,Yesterday_comma_ two gangs were fighting just in front of my home. It is a very scary situtation.,556,Oh god that sounds terrible! Are you okay_comma_ is everyone in your house okay? Did anyone get hurt?,5|5|5_4|5|4,
hit:5908_conv:11817,3,terrified,Yesterday_comma_ two gangs were fighting just in front of my home. It is a very scary situtation.,7,In the house_comma_ no one got hurt but outside the house_comma_ many of them got hurt. They were using knifes and baseball bats.,5|5|5_4|5|4,
hit:5908_conv:11817,4,terrified,Yesterday_comma_ two gangs were fighting just in front of my home. It is a very scary situtation.,556,I'm glad to hear that no one in your house got hurt. Gang crime needs to be stopped!,5|5|5_4|5|4,
hit:5942_conv:11884,1,terrified,I was working on a house and a whole section of it was infested with roaches.  It was the scariest thing I've ever experienced with bugs.  I hate them!,438,I was working on a house and a whole section of it was infested with roaches. It was the scariest thing I've ever experienced with bugs. I hate them!,5|5|5_5|5|5,
hit:5942_conv:11884,2,terrified,I was working on a house and a whole section of it was infested with roaches.  It was the scariest thing I've ever experienced with bugs.  I hate them!,243,Oh that is so gross! I hate bugs too!,5|5|5_5|5|5,
hit:5942_conv:11884,3,terrified,I was working on a house and a whole section of it was infested with roaches.  It was the scariest thing I've ever experienced with bugs.  I hate them!,438,There were thousands of them and I have never seen it like that.  My skin crawls just thinking about it!,5|5|5_5|5|5,
hit:5942_conv:11884,4,terrified,I was working on a house and a whole section of it was infested with roaches.  It was the scariest thing I've ever experienced with bugs.  I hate them!,243,I hope none of them found a way home with you.,5|5|5_5|5|5,
hit:6196_conv:12393,1,terrified,I'm so scared of big spiders!,52,I'm absolutely terrified of big spiders. One day I was afraid to leave the house because there was a spider outside the door,5|5|5_5|5|5,
hit:6196_conv:12393,2,terrified,I'm so scared of big spiders!,1,I feel that way about any size spider.,5|5|5_5|5|5,
hit:6196_conv:12393,3,terrified,I'm so scared of big spiders!,52,Tiny spiders for some reason don't scare me. but those big ones with long legs... oh gosh,5|5|5_5|5|5,
hit:6196_conv:12393,4,terrified,I'm so scared of big spiders!,1,Is it just spiders that scare you?,5|5|5_5|5|5,
hit:6259_conv:12518,1,terrified,I ran out of gas while traveling across state and had no idea where I was.,332,I once ran out of gas in my car while traveling across state. I had no idea where I was at the time. It was pretty scary.,5|5|5_5|5|5,
hit:6259_conv:12518,2,terrified,I ran out of gas while traveling across state and had no idea where I was.,160,I've done that before.. it gets super dark on the highways and you don't realize it till you don't have any lights shining.,5|5|5_5|5|5,
hit:6259_conv:12518,3,terrified,I ran out of gas while traveling across state and had no idea where I was.,332,Yeah_comma_ it can happen easily. I blame myself for not keeping a better eye on the gas gauge.,5|5|5_5|5|5,
hit:6259_conv:12518,4,terrified,I ran out of gas while traveling across state and had no idea where I was.,160,I had a similar problem where my car overheated in the middle of nowhere.. so you never know.. anything can happen,5|5|5_5|5|5,
hit:6378_conv:12756,1,terrified,I get scared when meeting new people,27,I get really nervous meeting new people,5|5|5_5|5|5,
hit:6378_conv:12756,2,terrified,I get scared when meeting new people,4,I love meeting new people.,5|5|5_5|5|5,
hit:6378_conv:12756,3,terrified,I get scared when meeting new people,27,I thought I would grow out of it since high school,5|5|5_5|5|5,
hit:6378_conv:12756,4,terrified,I get scared when meeting new people,4,Have you ever talked to a doctor about it?,5|5|5_5|5|5,
hit:6378_conv:12756,5,terrified,I get scared when meeting new people,27,i havent,5|5|5_5|5|5,
hit:6819_conv:13638,1,terrified,A coworker is stealing money at work. He threatened me if I said anything about it.,7,A coworker is stealing money at work. He threatened me if I said anything about it.,5|5|5_5|5|5,
hit:6819_conv:13638,2,terrified,A coworker is stealing money at work. He threatened me if I said anything about it.,10,What are you going to do?,5|5|5_5|5|5,
hit:6819_conv:13638,3,terrified,A coworker is stealing money at work. He threatened me if I said anything about it.,7,I am too scared to do anything.,5|5|5_5|5|5,
hit:6819_conv:13638,4,terrified,A coworker is stealing money at work. He threatened me if I said anything about it.,10,Oh_comma_ I hope you seek help for that,5|5|5_5|5|5,
hit:6833_conv:13666,1,terrified, I hate scary movies_comma_ they scare me so much_comma_ especially jumpscares,10,I hate scary movies_comma_ they scare me so much_comma_ especially jumpscares,5|5|5_5|5|5,
hit:6833_conv:13666,2,terrified, I hate scary movies_comma_ they scare me so much_comma_ especially jumpscares,27,Same here. I can't do it,5|5|5_5|5|5,
hit:6833_conv:13666,3,terrified, I hate scary movies_comma_ they scare me so much_comma_ especially jumpscares,10,I get that_comma_ the noises are just so loud your body cannot react to it well,5|5|5_5|5|5,
hit:6833_conv:13666,4,terrified, I hate scary movies_comma_ they scare me so much_comma_ especially jumpscares,27,I don;t even try_comma_ I can barely watch suspense movies,5|5|5_5|5|5,
hit:6840_conv:13680,1,terrified, I hate scary movies_comma_ they scare me so much_comma_ especially jumpscares,10, I hate scary movies_comma_ they scare me so much_comma_ especially jumpscares,5|5|5_4|4|4,
hit:6840_conv:13680,2,terrified, I hate scary movies_comma_ they scare me so much_comma_ especially jumpscares,111,What movies do you like to watch instead? ,5|5|5_4|4|4,
hit:6840_conv:13680,3,terrified, I hate scary movies_comma_ they scare me so much_comma_ especially jumpscares,10,I like action movies and comedies mostly,5|5|5_4|4|4,
hit:6840_conv:13680,4,terrified, I hate scary movies_comma_ they scare me so much_comma_ especially jumpscares,111,Any favorite actors? ,5|5|5_4|4|4,
hit:6846_conv:13693,1,terrified, I hate scary movies_comma_ they scare me so much_comma_ especially jumpscares,10, I hate scary movies_comma_ they scare me so much_comma_ especially jumpscares,5|5|5_4|5|5,
hit:6846_conv:13693,2,terrified, I hate scary movies_comma_ they scare me so much_comma_ especially jumpscares,438,Oh yeah_comma_ I can't take scary movies of any kind.  I used to watch some of them when I was in my 20's.  What kind of movies do you like?,5|5|5_4|5|5,
hit:6846_conv:13693,3,terrified, I hate scary movies_comma_ they scare me so much_comma_ especially jumpscares,10,I like action and comedies mostly_comma_ some dramas,5|5|5_4|5|5,
hit:6846_conv:13693,4,terrified, I hate scary movies_comma_ they scare me so much_comma_ especially jumpscares,438,Yeah_comma_ they are way better than scary ones. Seems like there are horror movies coming out every other day now a days.,5|5|5_4|5|5,
hit:6892_conv:13785,1,terrified,About 6 years ago a really bad storm rolled through my city and a tornado almost hit us. I was really scared,241,About 6 years ago a really bad storm rolled through my city and a tornado almost hit us. I was really scared,4|5|3_5|5|5,
